ID,Politician,Party,Stance,Naming-Form
1016225257282265088,Angela Merkel,CDU/CSU,neither,LN
1008095743050215424,Angela Merkel,CDU/CSU,negative,LN
1007207507884953600,Angela Merkel,CDU/CSU,negative,LN
1012395163430334464,Angela Merkel,CDU/CSU,negative,TFNLN
1017851081383186432,Angela Merkel,CDU/CSU,negative,TLN
1015220267277340672,Angela Merkel,CDU/CSU,negative,FNLN
1005319252549799941,Angela Merkel,CDU/CSU,negative,LN
1009490979290828807,Angela Merkel,CDU/CSU,negative,LN
1007289808752914433,Angela Merkel,CDU/CSU,positive,TLN
1009884585667198978,Angela Merkel,CDU/CSU,negative,LN
1007344620399972352,Angela Merkel,CDU/CSU,negative,LN
1009823798034665472,Angela Merkel,CDU/CSU,negative,LN
1016944580552482816,Angela Merkel,CDU/CSU,negative,LN
1007892014506143744,Angela Merkel,CDU/CSU,negative,LN
1017375253859897350,Angela Merkel,CDU/CSU,negative,LN
1017069996726538241,Angela Merkel,CDU/CSU,negative,LN
1007278029800910848,Angela Merkel,CDU/CSU,negative,LN
1013008674544078848,Angela Merkel,CDU/CSU,negative,LN
1009493917052653574,Angela Merkel,CDU/CSU,negative,LN
1004150911458070533,Angela Merkel,CDU/CSU,negative,LN
1006596171765374976,Angela Merkel,CDU/CSU,negative,LN
1012612933430513664,Angela Merkel,CDU/CSU,neither,LN
1006805295098626049,Angela Merkel,CDU/CSU,negative,LN
1005909861073412101,Angela Merkel,CDU/CSU,negative,LN
1011495194418647040,Angela Merkel,CDU/CSU,negative,LN
1011503825922949120,Angela Merkel,CDU/CSU,negative,LN
1009855967578804225,Angela Merkel,CDU/CSU,negative,LN
1005704271466295297,Angela Merkel,CDU/CSU,negative,TLN
1005521543722622976,Angela Merkel,CDU/CSU,neither,TFNLN
1013706120270053376,Angela Merkel,CDU/CSU,negative,LN
1008570158938513409,Angela Merkel,CDU/CSU,neither,TLN
1010917280283267073,Angela Merkel,CDU/CSU,negative,FNLN
1004023758678581254,Angela Merkel,CDU/CSU,negative,LN
1011940476553977856,Angela Merkel,CDU/CSU,neither,TFNLN
1015115168517378049,Angela Merkel,CDU/CSU,negative,LN
1012038922384310273,Angela Merkel,CDU/CSU,negative,FNLN
1006604340579258368,Angela Merkel,CDU/CSU,neither,TFNLN
1017813329073573894,Angela Merkel,CDU/CSU,negative,FNLN
1011352180983517184,Angela Merkel,CDU/CSU,negative,LN
1012714730887221248,Angela Merkel,CDU/CSU,neither,FNLN
1016604216700350464,Angela Merkel,CDU/CSU,negative,LN
1008311478200492032,Angela Merkel,CDU/CSU,positive,TLN
1013684170558705664,Angela Merkel,CDU/CSU,negative,LN
1019322367410139137,Angela Merkel,CDU/CSU,negative,FNLN
1011631350036795392,Angela Merkel,CDU/CSU,positive,FNLN
1009734624401068033,Angela Merkel,CDU/CSU,negative,LN
1008422626337927169,Angela Merkel,CDU/CSU,neither,LN
1007913239127130113,Angela Merkel,CDU/CSU,neither,FNLN
1008676306983190528,Angela Merkel,CDU/CSU,neither,LN
1004254928330772480,Angela Merkel,CDU/CSU,negative,TLN
1014035273607499776,Angela Merkel,CDU/CSU,negative,TFNLN
1015606583588421634,Angela Merkel,CDU/CSU,negative,LN
1005080347200163840,Angela Merkel,CDU/CSU,negative,LN
1008697897288896512,Angela Merkel,CDU/CSU,neither,LN
1011203831412215809,Angela Merkel,CDU/CSU,negative,LN
1007220665739628544,Angela Merkel,CDU/CSU,positive,FNLN
1004576604226572289,Angela Merkel,CDU/CSU,negative,TLN
1007555751374671872,Angela Merkel,CDU/CSU,negative,LN
1010385589236129793,Angela Merkel,CDU/CSU,negative,LN
1012272955932454913,Angela Merkel,CDU/CSU,negative,FNLN
1013496141013495808,Angela Merkel,CDU/CSU,positive,LN
1008446713324097542,Angela Merkel,CDU/CSU,neither,LN
1008790287794176001,Angela Merkel,CDU/CSU,negative,TLN
1014087168304865280,Angela Merkel,CDU/CSU,negative,LN
1012243815023960064,Angela Merkel,CDU/CSU,positive,FNLN
1007570553132154881,Angela Merkel,CDU/CSU,neither,TLN
1016963875349106688,Angela Merkel,CDU/CSU,negative,LN
1013785944963670023,Angela Merkel,CDU/CSU,negative,LN
1008960298789822464,Angela Merkel,CDU/CSU,positive,LN
1013820657254232064,Angela Merkel,CDU/CSU,negative,LN
1014788643490320385,Angela Merkel,CDU/CSU,neither,FNLN
1008056741827956736,Angela Merkel,CDU/CSU,negative,LN
1016221522896224256,Angela Merkel,CDU/CSU,neither,LN
1014347464810299392,Angela Merkel,CDU/CSU,negative,FNLN
1005093467981254658,Angela Merkel,CDU/CSU,negative,TFNLN
1017427449574051840,Angela Merkel,CDU/CSU,negative,TLN
1013721703799775232,Angela Merkel,CDU/CSU,negative,LN
1008715136629080065,Angela Merkel,CDU/CSU,negative,LN
1008092929385222149,Angela Merkel,CDU/CSU,negative,LN
1012233899240542208,Angela Merkel,CDU/CSU,positive,LN
1018011580804534272,Angela Merkel,CDU/CSU,negative,LN
1007367004649656320,Angela Merkel,CDU/CSU,positive,FNLN
1009749403043794945,Angela Merkel,CDU/CSU,negative,LN
1006769623147204608,Angela Merkel,CDU/CSU,negative,LN
1006758341945757696,Angela Merkel,CDU/CSU,neither,FNLN
1016985493056180224,Angela Merkel,CDU/CSU,negative,FNLN
1007895795360763904,Angela Merkel,CDU/CSU,negative,LN
1005107815965511680,Angela Merkel,CDU/CSU,neither,FNLN
1010427761570254849,Angela Merkel,CDU/CSU,negative,LN
1013634900245786624,Angela Merkel,CDU/CSU,negative,TLN
1012786023645024257,Angela Merkel,CDU/CSU,negative,LN
1012668955297746945,Angela Merkel,CDU/CSU,negative,TLN
1010167075640430597,Angela Merkel,CDU/CSU,neither,TLN
1006189907931553792,Angela Merkel,CDU/CSU,negative,LN
1013857057466769409,Angela Merkel,CDU/CSU,negative,LN
1008781069829754881,Angela Merkel,CDU/CSU,negative,LN
1010867893612040192,Angela Merkel,CDU/CSU,negative,LN
1013728579891466244,Angela Merkel,CDU/CSU,neither,LN
1008074315630370816,Angela Merkel,CDU/CSU,negative,LN
1013661226449145856,Angela Merkel,CDU/CSU,neither,LN
1013711677701939201,Angela Merkel,CDU/CSU,positive,LN
1013367346277289984,Angela Merkel,CDU/CSU,negative,LN
1010590795483762689,Angela Merkel,CDU/CSU,negative,TFNLN
1019798304278941696,Angela Merkel,CDU/CSU,positive,FNLN
1009819137558941696,Angela Merkel,CDU/CSU,negative,LN
1008050261519200256,Angela Merkel,CDU/CSU,negative,TLN
1007878324474056705,Angela Merkel,CDU/CSU,negative,LN
1006834413743812608,Angela Merkel,CDU/CSU,negative,LN
1011918520911876096,Angela Merkel,CDU/CSU,negative,TFNLN
1018875982588112896,Angela Merkel,CDU/CSU,positive,FNLN
1010590032367931392,Angela Merkel,CDU/CSU,negative,FNLN
1017691531350855680,Angela Merkel,CDU/CSU,negative,LN
1019140486488117248,Angela Merkel,CDU/CSU,negative,TLN
1013056502108770304,Angela Merkel,CDU/CSU,negative,LN
1004384387851485184,Angela Merkel,CDU/CSU,positive,TFNLN
1010951141268606977,Angela Merkel,CDU/CSU,negative,LN
1016996392487804928,Angela Merkel,CDU/CSU,neither,FNLN
1012236925460209664,Angela Merkel,CDU/CSU,positive,LN
1006215502753095680,Angela Merkel,CDU/CSU,negative,LN
1008424435337056257,Angela Merkel,CDU/CSU,negative,LN
1013883628797952000,Angela Merkel,CDU/CSU,negative,LN
1007662256195342336,Angela Merkel,CDU/CSU,negative,LN
1015633397962731520,Angela Merkel,CDU/CSU,negative,LN
1014571409241268224,Angela Merkel,CDU/CSU,negative,TLN
1009359869827313664,Angela Merkel,CDU/CSU,negative,TFNLN
1007707997420900352,Angela Merkel,CDU/CSU,positive,TLN
1013858211869405185,Angela Merkel,CDU/CSU,neither,LN
1014036078330896384,Angela Merkel,CDU/CSU,negative,LN
1009381791436812289,Angela Merkel,CDU/CSU,negative,LN
1012237311411740672,Angela Merkel,CDU/CSU,negative,TFNLN
1011686232462626816,Angela Merkel,CDU/CSU,negative,LN
1013856167108534273,Angela Merkel,CDU/CSU,negative,TFNLN
1007213189304651776,Angela Merkel,CDU/CSU,neither,LN
1016963628266901504,Angela Merkel,CDU/CSU,negative,LN
1014932495723352064,Angela Merkel,CDU/CSU,neither,LN
1007147620106727425,Angela Merkel,CDU/CSU,negative,LN
1013884704133713920,Angela Merkel,CDU/CSU,negative,LN
1006184181330862081,Angela Merkel,CDU/CSU,neither,TLN
1012612837619961856,Angela Merkel,CDU/CSU,negative,LN
1014413701745659904,Angela Merkel,CDU/CSU,negative,TFNLN
1009788227753046017,Angela Merkel,CDU/CSU,neither,TFNLN
1005035667057971200,Angela Merkel,CDU/CSU,positive,LN
1017103022420348932,Angela Merkel,CDU/CSU,positive,TLN
1009091288434700288,Angela Merkel,CDU/CSU,negative,LN
1007168739262033921,Angela Merkel,CDU/CSU,positive,LN
1004642351342596096,Angela Merkel,CDU/CSU,negative,FNLN
1012417963494989825,Angela Merkel,CDU/CSU,negative,LN
1007048010155593728,Angela Merkel,CDU/CSU,negative,LN
1016297497269030912,Angela Merkel,CDU/CSU,negative,FNLN
1009117367010504705,Angela Merkel,CDU/CSU,neither,LN
1006068769192644608,Angela Merkel,CDU/CSU,neither,LN
1013881119278817281,Angela Merkel,CDU/CSU,negative,LN
1005848369082716160,Angela Merkel,CDU/CSU,positive,FNLN
1014182550171017218,Angela Merkel,CDU/CSU,negative,LN
1007291008521068544,Angela Merkel,CDU/CSU,negative,LN
1014408148084576256,Angela Merkel,CDU/CSU,positive,LN
1010980026534318081,Angela Merkel,CDU/CSU,neither,FNLN
1017875432593649665,Angela Merkel,CDU/CSU,negative,LN
1005903718670356481,Angela Merkel,CDU/CSU,neither,FNLN
1017396820387872768,Angela Merkel,CDU/CSU,negative,FNLN
1007621335000997888,Angela Merkel,CDU/CSU,negative,FNLN
1010033294438592512,Angela Merkel,CDU/CSU,neither,TFNLN
1018994173192613888,Angela Merkel,CDU/CSU,neither,FNLN
1013879859649679362,Angela Merkel,CDU/CSU,negative,LN
1013475687724978179,Angela Merkel,CDU/CSU,positive,LN
1009371856900587520,Angela Merkel,CDU/CSU,positive,TLN
1012161681617649665,Angela Merkel,CDU/CSU,neither,LN
1005624942359142400,Angela Merkel,CDU/CSU,negative,TLN
1014967914095611904,Angela Merkel,CDU/CSU,positive,LN
1013805377685737472,Angela Merkel,CDU/CSU,neither,LN
1009667140906029056,Angela Merkel,CDU/CSU,negative,LN
1007237756676796416,Angela Merkel,CDU/CSU,negative,TLN
1006796969891770368,Angela Merkel,CDU/CSU,negative,LN
1014432553313370112,Angela Merkel,CDU/CSU,negative,LN
1005117773167714305,Angela Merkel,CDU/CSU,neither,TFNLN
1004311429065924608,Angela Merkel,CDU/CSU,neither,LN
1013881819169685505,Angela Merkel,CDU/CSU,negative,LN
1007705728470192129,Angela Merkel,CDU/CSU,negative,LN
1016971845462036480,Angela Merkel,CDU/CSU,negative,TLN
1004979041475153920,Angela Merkel,CDU/CSU,negative,TFNLN
1018911215299518464,Angela Merkel,CDU/CSU,positive,TFNLN
1019807630502572032,Angela Merkel,CDU/CSU,negative,TLN
1011206139600605190,Angela Merkel,CDU/CSU,negative,LN
1009605412687974400,Angela Merkel,CDU/CSU,negative,LN
1011194072831287296,Angela Merkel,CDU/CSU,negative,LN
1010573823194877952,Angela Merkel,CDU/CSU,negative,TFNLN
1010397873656270848,Angela Merkel,CDU/CSU,positive,TFNLN
1005800345535156225,Angela Merkel,CDU/CSU,negative,LN
1009849387139420160,Angela Merkel,CDU/CSU,negative,TFNLN
1004310942467940352,Angela Merkel,CDU/CSU,neither,TFNLN
1018811762064482304,Angela Merkel,CDU/CSU,negative,TLN
1011168491410481152,Angela Merkel,CDU/CSU,neither,LN
1009799452704624640,Angela Merkel,CDU/CSU,negative,LN
1016979452801273856,Angela Merkel,CDU/CSU,negative,LN
1004375979194703873,Angela Merkel,CDU/CSU,positive,FNLN
1005623505566752770,Angela Merkel,CDU/CSU,negative,TLN
1007297647261175808,Angela Merkel,CDU/CSU,negative,LN
1012931083476889600,Angela Merkel,CDU/CSU,negative,LN
1008958512045707264,Angela Merkel,CDU/CSU,negative,LN
1008394150851612672,Angela Merkel,CDU/CSU,neither,LN
1007690763289972738,Angela Merkel,CDU/CSU,negative,LN
1009378171937058816,Angela Merkel,CDU/CSU,neither,LN
1005703416511893505,Angela Merkel,CDU/CSU,negative,TLN
1006623947104776192,Angela Merkel,CDU/CSU,negative,LN
1007981281936924673,Angela Merkel,CDU/CSU,negative,LN
1009648437304938498,Angela Merkel,CDU/CSU,negative,LN
1012788197112377344,Angela Merkel,CDU/CSU,negative,TFNLN
1011246599702503424,Angela Merkel,CDU/CSU,negative,TLN
1009852183184138241,Angela Merkel,CDU/CSU,neither,FNLN
1010793343134117888,Angela Merkel,CDU/CSU,positive,TFNLN
1009431582657085440,Angela Merkel,CDU/CSU,negative,LN
1008652249663528960,Angela Merkel,CDU/CSU,neither,LN
1013830747021545472,Angela Merkel,CDU/CSU,negative,LN
1011887327193501696,Angela Merkel,CDU/CSU,negative,TLN
1003969365027540992,Angela Merkel,CDU/CSU,neither,TFNLN
1010188911132454913,Angela Merkel,CDU/CSU,negative,LN
1012746130420060162,Angela Merkel,CDU/CSU,negative,TFNLN
1014536668735590401,Angela Merkel,CDU/CSU,negative,LN
1009858806157926405,Angela Merkel,CDU/CSU,positive,LN
1015340405540483072,Angela Merkel,CDU/CSU,neither,TLN
1012870848108290053,Angela Merkel,CDU/CSU,negative,LN
1006890987510288384,Angela Merkel,CDU/CSU,negative,TFNLN
1009158685946535945,Angela Merkel,CDU/CSU,negative,FNLN
1009821115865280512,Angela Merkel,CDU/CSU,negative,LN
1016280143634030592,Angela Merkel,CDU/CSU,neither,LN
1019292303335227394,Angela Merkel,CDU/CSU,positive,LN
1017805702126080000,Angela Merkel,CDU/CSU,neither,TLN
1011289915366223879,Angela Merkel,CDU/CSU,negative,TFNLN
1008203822114791424,Angela Merkel,CDU/CSU,neither,LN
1004326484314640384,Angela Merkel,CDU/CSU,negative,LN
1006152481628413953,Angela Merkel,CDU/CSU,negative,LN
1017065902624399361,Angela Merkel,CDU/CSU,positive,LN
1009883502102368258,Angela Merkel,CDU/CSU,negative,LN
1004598812093177856,Angela Merkel,CDU/CSU,negative,LN
1014414738556456962,Angela Merkel,CDU/CSU,negative,LN
1004791513463783431,Angela Merkel,CDU/CSU,neither,TFNLN
1013837308896915456,Angela Merkel,CDU/CSU,positive,LN
1007305356412948482,Angela Merkel,CDU/CSU,negative,LN
1008762764788158465,Angela Merkel,CDU/CSU,negative,LN
1007490488964997120,Angela Merkel,CDU/CSU,neither,FNLN
1013486798654369793,Angela Merkel,CDU/CSU,negative,LN
1006233588625526784,Angela Merkel,CDU/CSU,negative,LN
1013737183847571458,Angela Merkel,CDU/CSU,neither,LN
1012589996497391616,Angela Merkel,CDU/CSU,neither,FNLN
1012236747256852481,Angela Merkel,CDU/CSU,negative,LN
1011282784218906626,Angela Merkel,CDU/CSU,negative,FNLN
1004818574295420928,Angela Merkel,CDU/CSU,negative,LN
1004314740464599040,Angela Merkel,CDU/CSU,negative,LN
1004759787630972928,Angela Merkel,CDU/CSU,negative,LN
1005673120294825984,Angela Merkel,CDU/CSU,negative,FNLN
1005718706645762048,Angela Merkel,CDU/CSU,negative,LN
1011556714250940416,Angela Merkel,CDU/CSU,negative,TLN
1007235342930513922,Angela Merkel,CDU/CSU,negative,LN
1014275821761069057,Angela Merkel,CDU/CSU,neither,FNLN
1011217307123765248,Angela Merkel,CDU/CSU,negative,LN
1013048954597052416,Angela Merkel,CDU/CSU,positive,TLN
1006434378921234432,Angela Merkel,CDU/CSU,negative,FNLN
1009456132253839360,Angela Merkel,CDU/CSU,negative,LN
1009108583898861571,Angela Merkel,CDU/CSU,positive,LN
1011013498128748544,Angela Merkel,CDU/CSU,positive,LN
1006049536459014144,Angela Merkel,CDU/CSU,neither,LN
1007641338509131777,Angela Merkel,CDU/CSU,neither,LN
1010189453237858306,Angela Merkel,CDU/CSU,negative,LN
1006627557628895235,Angela Merkel,CDU/CSU,negative,LN
1019211405948530688,Angela Merkel,CDU/CSU,positive,LN
1009366426917003266,Angela Merkel,CDU/CSU,negative,LN
1011895897712726016,Angela Merkel,CDU/CSU,negative,LN
1007357153752047616,Angela Merkel,CDU/CSU,negative,FNLN
1005926851691339776,Angela Merkel,CDU/CSU,negative,LN
1007209269383585793,Angela Merkel,CDU/CSU,negative,LN
1006626061239676928,Angela Merkel,CDU/CSU,positive,TFNLN
1014149170578456579,Angela Merkel,CDU/CSU,positive,TLN
1004246251364372480,Angela Merkel,CDU/CSU,neither,LN
1009204328240959488,Angela Merkel,CDU/CSU,negative,LN
1009815106249773056,Angela Merkel,CDU/CSU,neither,TFNLN
1008671730569744384,Angela Merkel,CDU/CSU,neither,FNLN
1008999862845759488,Angela Merkel,CDU/CSU,negative,LN
1013530737059008512,Angela Merkel,CDU/CSU,negative,LN
1015282956741554177,Angela Merkel,CDU/CSU,neither,FNLN
1010876029798318086,Angela Merkel,CDU/CSU,negative,LN
1005217757250637825,Angela Merkel,CDU/CSU,negative,LN
1007302343606636545,Angela Merkel,CDU/CSU,negative,LN
1010777434755665920,Angela Merkel,CDU/CSU,negative,LN
1008472872678019073,Angela Merkel,CDU/CSU,neither,LN
1009694447179915264,Angela Merkel,CDU/CSU,negative,FNLN
1013409756462100481,Angela Merkel,CDU/CSU,neither,FNLN
1008283220243369990,Angela Merkel,CDU/CSU,negative,TFNLN
1014061882326560768,Angela Merkel,CDU/CSU,negative,LN
1013453956100579328,Angela Merkel,CDU/CSU,neither,TFNLN
1008678867907809281,Angela Merkel,CDU/CSU,neither,FNLN
1012004736927748096,Angela Merkel,CDU/CSU,neither,FNLN
1010243630597050374,Angela Merkel,CDU/CSU,negative,LN
1008950683066912768,Angela Merkel,CDU/CSU,negative,LN
1017611390209658880,Angela Merkel,CDU/CSU,negative,LN
1007244088901558272,Angela Merkel,CDU/CSU,negative,LN
1005110701986369536,Angela Merkel,CDU/CSU,neither,LN
1010031538422067200,Angela Merkel,CDU/CSU,negative,FNLN
1014590979364610049,Angela Merkel,CDU/CSU,negative,LN
1012753873818279938,Angela Merkel,CDU/CSU,neither,TFNLN
1016330752693297155,Angela Merkel,CDU/CSU,positive,LN
1007124959251099648,Angela Merkel,CDU/CSU,positive,FNLN
1013804782224596992,Angela Merkel,CDU/CSU,positive,FNLN
1013755088307998720,Angela Merkel,CDU/CSU,negative,LN
1008728946136027136,Angela Merkel,CDU/CSU,negative,FNLN
1013060226621300736,Angela Merkel,CDU/CSU,neither,LN
1007913163180961794,Angela Merkel,CDU/CSU,positive,TFNLN
1008042850209103873,Angela Merkel,CDU/CSU,positive,TLN
1003628181448949762,Angela Merkel,CDU/CSU,negative,TLN
1006519428178210817,Angela Merkel,CDU/CSU,negative,LN
1014732820709822465,Angela Merkel,CDU/CSU,neither,LN
1009141048768114689,Angela Merkel,CDU/CSU,negative,LN
1016340981900365825,Angela Merkel,CDU/CSU,positive,LN
1013886075348111362,Angela Merkel,CDU/CSU,negative,TFNLN
1016539165071151105,Angela Merkel,CDU/CSU,negative,LN
1019470141392871425,Angela Merkel,CDU/CSU,negative,LN
1007359088798380032,Angela Merkel,CDU/CSU,negative,TLN
1004816722627424256,Angela Merkel,CDU/CSU,negative,FNLN
1013636149825474560,Angela Merkel,CDU/CSU,negative,LN
1006179910606520320,Angela Merkel,CDU/CSU,negative,TFNLN
1007275347438657536,Angela Merkel,CDU/CSU,negative,LN
1004333558276739072,Angela Merkel,CDU/CSU,negative,LN
1007275876810149888,Angela Merkel,CDU/CSU,negative,LN
1010748346426888193,Angela Merkel,CDU/CSU,positive,LN
1019233209060614144,Angela Merkel,CDU/CSU,positive,TLN
1013118400267194368,Angela Merkel,CDU/CSU,negative,LN
1018083918208290817,Angela Merkel,CDU/CSU,neither,TFNLN
1008602147804667904,Angela Merkel,CDU/CSU,negative,LN
1007735594871672832,Angela Merkel,CDU/CSU,positive,FNLN
1014387822441222144,Angela Merkel,CDU/CSU,negative,FNLN
1011901119340179456,Angela Merkel,CDU/CSU,negative,LN
1010085764464553984,Angela Merkel,CDU/CSU,negative,LN
1012452790067695622,Angela Merkel,CDU/CSU,negative,LN
1016231315773898752,Angela Merkel,CDU/CSU,neither,FNLN
1013858396687273986,Angela Merkel,CDU/CSU,negative,LN
1014457560076779520,Angela Merkel,CDU/CSU,neither,FNLN
1004311998669164544,Angela Merkel,CDU/CSU,neither,FNLN
1006909817171206144,Angela Merkel,CDU/CSU,neither,TFNLN
1007198281103966208,Angela Merkel,CDU/CSU,negative,LN
1009499825514172418,Angela Merkel,CDU/CSU,negative,LN
1009793995466334208,Angela Merkel,CDU/CSU,negative,TFNLN
1007557197109309442,Angela Merkel,CDU/CSU,negative,LN
1007236849226612737,Angela Merkel,CDU/CSU,negative,TLN
1008765436278829057,Angela Merkel,CDU/CSU,negative,LN
1006184249404293120,Angela Merkel,CDU/CSU,negative,LN
1010256052959531010,Angela Merkel,CDU/CSU,negative,FNLN
1013486789066215425,Angela Merkel,CDU/CSU,neither,LN
1008666768867516416,Angela Merkel,CDU/CSU,neither,TLN
1014792535447924736,Angela Merkel,CDU/CSU,neither,LN
1008425359614849025,Angela Merkel,CDU/CSU,positive,LN
1008284505319399424,Angela Merkel,CDU/CSU,negative,FNLN
1008997136544026624,Angela Merkel,CDU/CSU,negative,LN
1013532950556790786,Angela Merkel,CDU/CSU,neither,LN
1010623141675139072,Angela Merkel,CDU/CSU,positive,FNLN
1006009721135030272,Angela Merkel,CDU/CSU,negative,LN
1008257705755234304,Angela Merkel,CDU/CSU,negative,FNLN
1004369504804237312,Angela Merkel,CDU/CSU,neither,LN
1008054606721667072,Angela Merkel,CDU/CSU,negative,LN
1007344443387711494,Angela Merkel,CDU/CSU,negative,LN
1017784383720259584,Angela Merkel,CDU/CSU,negative,TLN
1006807762922295296,Angela Merkel,CDU/CSU,negative,TLN
1009770926207094784,Angela Merkel,CDU/CSU,negative,LN
1008687202245709824,Angela Merkel,CDU/CSU,neither,FNLN
1003867525145333760,Angela Merkel,CDU/CSU,negative,TFNLN
1018967750449025032,Angela Merkel,CDU/CSU,negative,LN
1013444636269072384,Angela Merkel,CDU/CSU,negative,LN
1009837991953686530,Angela Merkel,CDU/CSU,neither,FNLN
1010408888980647936,Angela Merkel,CDU/CSU,positive,LN
1007518770343051264,Angela Merkel,CDU/CSU,positive,TFNLN
1006532147287650305,Angela Merkel,CDU/CSU,negative,LN
1006418443808198656,Angela Merkel,CDU/CSU,negative,FNLN
1016390462800891904,Angela Merkel,CDU/CSU,negative,FNLN
1017272486793306122,Angela Merkel,CDU/CSU,negative,LN
1007183841738612736,Angela Merkel,CDU/CSU,negative,LN
1014242554282430466,Angela Merkel,CDU/CSU,negative,LN
1012618405432741888,Angela Merkel,CDU/CSU,negative,LN
1010531980738514944,Angela Merkel,CDU/CSU,positive,LN
1004696985709039616,Angela Merkel,CDU/CSU,negative,LN
1008723069500907527,Angela Merkel,CDU/CSU,negative,LN
1011917323366752257,Angela Merkel,CDU/CSU,neither,LN
1003698753591762949,Angela Merkel,CDU/CSU,negative,LN
1007712366564446211,Angela Merkel,CDU/CSU,negative,TFNLN
1015517337645174784,Angela Merkel,CDU/CSU,negative,LN
1013792117473366016,Angela Merkel,CDU/CSU,negative,FNLN
1007221328120774662,Angela Merkel,CDU/CSU,negative,LN
1014859775341944832,Angela Merkel,CDU/CSU,neither,LN
1007255796860801024,Angela Merkel,CDU/CSU,negative,LN
1008701932867870720,Angela Merkel,CDU/CSU,neither,LN
1010991775522148353,Angela Merkel,CDU/CSU,negative,TLN
1013878327952756736,Angela Merkel,CDU/CSU,positive,LN
1018538055911821314,Angela Merkel,CDU/CSU,negative,FNLN
1005908775583219712,Angela Merkel,CDU/CSU,neither,FNLN
1010117779465392128,Angela Merkel,CDU/CSU,negative,LN
1007249393345552386,Angela Merkel,CDU/CSU,negative,LN
1008047640381140992,Angela Merkel,CDU/CSU,negative,LN
1011482469638471681,Angela Merkel,CDU/CSU,negative,LN
1010859866368430080,Angela Merkel,CDU/CSU,negative,LN
1007258301644595200,Angela Merkel,CDU/CSU,negative,LN
1013698534980374529,Angela Merkel,CDU/CSU,positive,FNLN
1009812625235079168,Angela Merkel,CDU/CSU,neither,TLN
1014555511419699200,Angela Merkel,CDU/CSU,neither,TFNLN
1007552855656583168,Angela Merkel,CDU/CSU,negative,LN
1009803153485844480,Angela Merkel,CDU/CSU,negative,FNLN
1011391825347858432,Angela Merkel,CDU/CSU,neither,LN
1012034383207911424,Angela Merkel,CDU/CSU,neither,TFNLN
1013339706032099328,Angela Merkel,CDU/CSU,negative,TFNLN
1008687651317272580,Angela Merkel,CDU/CSU,positive,FNLN
1006730618342989824,Angela Merkel,CDU/CSU,negative,LN
1014532097510387713,Angela Merkel,CDU/CSU,negative,TLN
1013525796894453766,Angela Merkel,CDU/CSU,negative,LN
1013437501489459203,Angela Merkel,CDU/CSU,positive,FNLN
1005024647220523008,Angela Merkel,CDU/CSU,positive,LN
1007243352088117248,Angela Merkel,CDU/CSU,positive,FNLN
1013138118168469505,Angela Merkel,CDU/CSU,neither,LN
1014253935698292737,Angela Merkel,CDU/CSU,negative,LN
1013688208482324480,Angela Merkel,CDU/CSU,negative,LN
1008944409554116613,Angela Merkel,CDU/CSU,negative,LN
1011672054716878848,Angela Merkel,CDU/CSU,negative,FNLN
1013689968244477952,Angela Merkel,CDU/CSU,negative,FNLN
1009457776123416577,Angela Merkel,CDU/CSU,negative,LN
1005113226080739328,Angela Merkel,CDU/CSU,positive,TFNLN
1007966332988657664,Angela Merkel,CDU/CSU,negative,LN
1013534211649802240,Angela Merkel,CDU/CSU,negative,LN
1014123731982090241,Angela Merkel,CDU/CSU,negative,LN
1005050653130088448,Angela Merkel,CDU/CSU,negative,LN
1004721296884883456,Angela Merkel,CDU/CSU,negative,LN
1014038520242032640,Angela Merkel,CDU/CSU,neither,LN
1015618929245421568,Angela Merkel,CDU/CSU,negative,LN
1013992906049380352,Angela Merkel,CDU/CSU,neither,FNLN
1017766510364905472,Angela Merkel,CDU/CSU,neither,FNLN
1008028635683606531,Angela Merkel,CDU/CSU,negative,LN
1011120999029493760,Angela Merkel,CDU/CSU,negative,LN
1008400073586302976,Angela Merkel,CDU/CSU,negative,FNLN
1012043182165590016,Angela Merkel,CDU/CSU,negative,LN
1012741360930230272,Angela Merkel,CDU/CSU,positive,LN
1010081384101183488,Angela Merkel,CDU/CSU,negative,FNLN
1008736413188227072,Angela Merkel,CDU/CSU,negative,TLN
1003654189451563009,Angela Merkel,CDU/CSU,negative,LN
1007112234601009152,Angela Merkel,CDU/CSU,negative,LN
1005735677336674305,Angela Merkel,CDU/CSU,negative,LN
1011665091874492429,Angela Merkel,CDU/CSU,neither,LN
1012701252520562698,Angela Merkel,CDU/CSU,positive,TLN
1019632446235607041,Anton Hofreiter,Bündnis 90/Die Grünen,positive,FNLN
1014453446651588608,Anton Hofreiter,Bündnis 90/Die Grünen,neither,TFNLN
1004315529253965824,Anton Hofreiter,Bündnis 90/Die Grünen,negative,FNLN
1007248590299893760,Anton Hofreiter,Bündnis 90/Die Grünen,negative,LN
1014066520954228736,Anton Hofreiter,Bündnis 90/Die Grünen,negative,LN
1014822195917410304,Anton Hofreiter,Bündnis 90/Die Grünen,negative,TFNLN
1014079684257165312,Anton Hofreiter,Bündnis 90/Die Grünen,negative,TLN
1012347280622571520,Anton Hofreiter,Bündnis 90/Die Grünen,negative,FNLN
1014755445666349057,Anton Hofreiter,Bündnis 90/Die Grünen,positive,TFNLN
1013438392275800064,Anton Hofreiter,Bündnis 90/Die Grünen,negative,LN
